,location,date,flood_id,flood_day,72hr_precip
669,Bac Kan,2019-05-28,105,1.0,"[2.15, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2, 0.0, 0.0, 0.0, 0.0, 0.2, 0.6, 1.22, 1.62, 0.0, 2.35, 3.98, 3.2, 4.15, 6.97, 5.4, 1.3, 4.8, 4.8, 1.8, 1.0, 1.1, 1.5, 1.9, 1.4, 0.3, 1.59, 0.2, 0.3, 0.0, 0.0, 0.0, 1.22, 0.0, 0.0, 0.0, 1.3, 2.7, 2.8, 2.1, 0.9, 1.1, 0.3, 2.32, 2.92, 1.4, 3.0, 1.5, 0.6, 2.4, 3.03, 1.57, 1.72, 2.31, 2.4, 2.78, 3.58, 1.59, 0.1, 0.2, 0.3, 0.2]"
670,Bac Kan,2019-05-29,105,2.0,"[6.97, 5.4, 1.3, 4.8, 4.8, 1.8, 1.0, 1.1, 1.5, 1.9, 1.4, 0.3, 1.59, 0.2, 0.3, 0.0, 0.0, 0.0, 1.22, 0.0, 0.0, 0.0, 1.3, 2.7, 2.8, 2.1, 0.9, 1.1, 0.3, 2.32, 2.92, 1.4, 3.0, 1.5, 0.6, 2.4, 3.03, 1.57, 1.72, 2.31, 2.4, 2.78, 3.58, 1.59, 0.1, 0.2, 0.3, 0.2, 0.2, 0.3, 1.2, 1.1, 1.2, 1.3, 2.39, 0.6, 0.3, 1.12, 0.0, 0.1, 1.22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.9, 1.8]"
671,Bac Kan,2019-05-30,105,3.0,"[2.8, 2.1, 0.9, 1.1, 0.3, 2.32, 2.92, 1.4, 3.0, 1.5, 0.6, 2.4, 3.03, 1.57, 1.72, 2.31, 2.4, 2.78, 3.58, 1.59, 0.1, 0.2, 0.3, 0.2, 0.2, 0.3, 1.2, 1.1, 1.2, 1.3, 2.39, 0.6, 0.3, 1.12, 0.0, 0.1, 1.22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.9, 1.8, 1.8, 0.8, 0.5, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
672,Cao Bang,2019-05-25,106,-2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.3, 0.3, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.2, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.3, 0.3, 0.4, 0.3, 0.3, 0.2, 0.1, 0.4, 1.8, 2.8, 0.8, 0.0, 0.0, 0.0, 0.5, 1.2, 0.8]"
673,Cao Bang,2019-05-26,106,-1.0,"[0.3, 0.3, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.2, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.3, 0.3, 0.4, 0.3, 0.3, 0.2, 0.1, 0.4, 1.8, 2.8, 0.8, 0.0, 0.0, 0.0, 0.5, 1.2, 0.8, 1.74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.2, 0.3, 0.2, 1.2, 1.2, 0.4, 0.7, 1.6, 1.0, 0.0, 0.0, 0.7, 1.2, 2.8]"
674,Cao Bang,2019-05-27,106,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.3, 0.3, 0.4, 0.3, 0.3, 0.2, 0.1, 0.4, 1.8, 2.8, 0.8, 0.0, 0.0, 0.0, 0.5, 1.2, 0.8, 1.74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.2, 0.3, 0.2, 1.2, 1.2, 0.4, 0.7, 1.6, 1.0, 0.0, 0.0, 0.7, 1.2, 2.8, 3.3, 1.2, 3.0, 3.0, 4.2, 3.0, 1.2, 1.0, 0.7, 0.8, 0.8, 0.4, 1.42, 0.1, 0.2, 0.2, 0.1, 0.1, 0.3, 0.3, 0.5, 1.4, 1.8, 1.5]"
675,Cao Bang,2019-05-28,106,1.0,"[1.74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.2, 0.3, 0.2, 1.2, 1.2, 0.4, 0.7, 1.6, 1.0, 0.0, 0.0, 0.7, 1.2, 2.8, 3.3, 1.2, 3.0, 3.0, 4.2, 3.0, 1.2, 1.0, 0.7, 0.8, 0.8, 0.4, 1.42, 0.1, 0.2, 0.2, 0.1, 0.1, 0.3, 0.3, 0.5, 1.4, 1.8, 1.5, 1.7, 2.3, 1.8, 1.7, 1.4, 1.4, 1.5, 1.7, 1.8, 2.0, 2.1, 2.7, 3.1, 3.0, 2.4, 0.6, 0.7, 1.28, 1.63, 0.3, 0.4, 0.7, 1.1, 1.1]"
676,Cao Bang,2019-05-29,106,2.0,"[3.3, 1.2, 3.0, 3.0, 4.2, 3.0, 1.2, 1.0, 0.7, 0.8, 0.8, 0.4, 1.42, 0.1, 0.2, 0.2, 0.1, 0.1, 0.3, 0.3, 0.5, 1.4, 1.8, 1.5, 1.7, 2.3, 1.8, 1.7, 1.4, 1.4, 1.5, 1.7, 1.8, 2.0, 2.1, 2.7, 3.1, 3.0, 2.4, 0.6, 0.7, 1.28, 1.63, 0.3, 0.4, 0.7, 1.1, 1.1, 1.1, 2.4, 1.6, 1.1, 0.7, 0.6, 0.6, 0.4, 0.2, 0.2, 0.1, 0.8, 0.6, 1.1, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
677,Cao Bang,2019-05-30,106,3.0,"[1.7, 2.3, 1.8, 1.7, 1.4, 1.4, 1.5, 1.7, 1.8, 2.0, 2.1, 2.7, 3.1, 3.0, 2.4, 0.6, 0.7, 1.28, 1.63, 0.3, 0.4, 0.7, 1.1, 1.1, 1.1, 2.4, 1.6, 1.1, 0.7, 0.6, 0.6, 0.4, 0.2, 0.2, 0.1, 0.8, 0.6, 1.1, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.2, 0.2, 0.2, 0.2, 0.0, 0.4, 0.9, 0.2, 0.3, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
678,Lang Son,2019-08-03,107,-2.0,"[0.0, 0.4, 0.2, 0.3, 0.6, 1.0, 1.4, 1.8, 1.1, 0.9, 0.6, 0.3, 0.4, 0.5, 0.6, 2.6, 4.0, 7.5, 6.0, 0.8, 0.4, 0.4, 0.6, 1.1, 0.8, 0.7, 1.3, 0.8, 0.6, 0.6, 1.7, 3.2, 2.8, 1.1, 0.9, 0.6, 1.71, 1.3, 0.4, 3.6, 4.2, 2.5, 2.24, 1.2, 2.9, 3.73, 1.3, 6.12, 7.89, 4.29, 4.05, 5.23, 2.8, 7.02, 8.74, 4.54, 0.5, 0.7, 1.0, 1.1, 2.7, 1.3, 0.6, 0.6, 3.0, 0.5, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]"
679,Lang Son,2019-08-04,107,-1.0,"[0.8, 0.7, 1.3, 0.8, 0.6, 0.6, 1.7, 3.2, 2.8, 1.1, 0.9, 0.6, 1.71, 1.3, 0.4, 3.6, 4.2, 2.5, 2.24, 1.2, 2.9, 3.73, 1.3, 6.12, 7.89, 4.29, 4.05, 5.23, 2.8, 7.02, 8.74, 4.54, 0.5, 0.7, 1.0, 1.1, 2.7, 1.3, 0.6, 0.6, 3.0, 0.5, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.6, 2.04, 1.1, 0.8, 2.07, 0.5, 0.3, 1.47, 0.1, 1.8, 2.23, 7.0, 6.6, 2.4, 2.5, 1.97, 2.39, 1.14, 0.2, 0.1, 0.0, 0.5]"
680,Lang Son,2019-08-05,107,0.0,"[7.89, 4.29, 4.05, 5.23, 2.8, 7.02, 8.74, 4.54, 0.5, 0.7, 1.0, 1.1, 2.7, 1.3, 0.6, 0.6, 3.0, 0.5, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.6, 2.04, 1.1, 0.8, 2.07, 0.5, 0.3, 1.47, 0.1, 1.8, 2.23, 7.0, 6.6, 2.4, 2.5, 1.97, 2.39, 1.14, 0.2, 0.1, 0.0, 0.5, 0.0, 0.3, 0.7, 1.3, 0.5, 1.2, 2.3, 1.9, 1.2, 0.8, 1.0, 0.6, 0.1, 0.0, 5.2, 1.82, 0.0, 1.32, 1.76, 0.0, 0.0, 0.0, 0.0, 0.0]"
681,Thanh Hoa,2019-08-03,108,-2.0,"[2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.8, 1.2, 1.2, 1.0, 0.8, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7, 2.1, 1.9, 1.7, 2.8, 4.2, 6.4, 9.0, 8.1, 4.7, 2.2, 1.0, 0.6, 0.5, 0.3, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.5, 0.5, 1.6, 2.4, 2.8, 3.5, 3.8, 3.3, 3.2, 3.1, 3.6, 4.2, 5.86, 4.7, 5.4, 7.9, 8.6, 5.3, 6.7, 5.3, 5.7, 5.2, 5.1, 4.0, 2.8, 2.3, 1.3]"
682,Thanh Hoa,2019-08-04,108,-1.0,"[1.9, 1.7, 2.8, 4.2, 6.4, 9.0, 8.1, 4.7, 2.2, 1.0, 0.6, 0.5, 0.3, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.5, 0.5, 1.6, 2.4, 2.8, 3.5, 3.8, 3.3, 3.2, 3.1, 3.6, 4.2, 5.86, 4.7, 5.4, 7.9, 8.6, 5.3, 6.7, 5.3, 5.7, 5.2, 5.1, 4.0, 2.8, 2.3, 1.3, 0.7, 0.7, 0.4, 0.3, 0.4, 0.3, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 1.0, 1.2, 1.5, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
683,Thanh Hoa,2019-08-05,108,0.0,"[2.4, 2.8, 3.5, 3.8, 3.3, 3.2, 3.1, 3.6, 4.2, 5.86, 4.7, 5.4, 7.9, 8.6, 5.3, 6.7, 5.3, 5.7, 5.2, 5.1, 4.0, 2.8, 2.3, 1.3, 0.7, 0.7, 0.4, 0.3, 0.4, 0.3, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 1.0, 1.2, 1.5, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.3, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.41, 0.3, 0.4, 0.3, 0.2, 0.3, 0.0, 0.1, 0.1, 0.6, 1.2, 0.0, 0.0, 0.0, 0.0]"
684,Ha Tinh,2019-10-13,109,-2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2, 0.1, 0.0, 0.1, 0.0, 0.1, 0.2, 0.2, 0.2, 0.1, 0.1, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
685,Ha Tinh,2019-10-14,109,-1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2, 0.1, 0.0, 0.1, 0.0, 0.1, 0.2, 0.2, 0.2, 0.1, 0.1, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.2, 0.3, 0.3, 0.4, 0.3, 0.3, 0.4, 0.5, 1.2, 1.2, 2.0, 4.6, 1.2, 2.0, 1.0, 0.5, 0.5, 1.2, 1.2, 1.87]"
686,Ha Tinh,2019-10-15,109,0.0,"[0.0, 0.0, 0.0, 0.0, 0.1, 0.2, 0.1, 0.0, 0.1, 0.0, 0.1, 0.2, 0.2, 0.2, 0.1, 0.1, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.2, 0.3, 0.3, 0.4, 0.3, 0.3, 0.4, 0.5, 1.2, 1.2, 2.0, 4.6, 1.2, 2.0, 1.0, 0.5, 0.5, 1.2, 1.2, 1.87, 2.81, 1.8, 1.9, 2.89, 2.0, 2.9, 3.53, 1.1, 0.5, 1.21, 0.7, 2.3, 0.8, 0.9, 0.7, 1.8, 0.9, 2.45, 3.12, 1.5, 1.0, 1.84, 0.6, 1.8]"
687,Ha Tinh,2019-10-16,109,1.0,"[0.0, 0.0, 0.2, 0.0, 0.2, 0.3, 0.3, 0.4, 0.3, 0.3, 0.4, 0.5, 1.2, 1.2, 2.0, 4.6, 1.2, 2.0, 1.0, 0.5, 0.5, 1.2, 1.2, 1.87, 2.81, 1.8, 1.9, 2.89, 2.0, 2.9, 3.53, 1.1, 0.5, 1.21, 0.7, 2.3, 0.8, 0.9, 0.7, 1.8, 0.9, 2.45, 3.12, 1.5, 1.0, 1.84, 0.6, 1.8, 2.18, 0.4, 1.4, 1.3, 1.3, 1.2, 1.1, 0.4, 0.2, 0.2, 0.5, 0.4, 2.0, 1.0, 2.1, 1.7, 0.7, 0.9, 0.2, 0.3, 0.2, 0.2, 0.3, 0.4]"
688,Ha Tinh,2019-10-17,109,2.0,"[2.81, 1.8, 1.9, 2.89, 2.0, 2.9, 3.53, 1.1, 0.5, 1.21, 0.7, 2.3, 0.8, 0.9, 0.7, 1.8, 0.9, 2.45, 3.12, 1.5, 1.0, 1.84, 0.6, 1.8, 2.18, 0.4, 1.4, 1.3, 1.3, 1.2, 1.1, 0.4, 0.2, 0.2, 0.5, 0.4, 2.0, 1.0, 2.1, 1.7, 0.7, 0.9, 0.2, 0.3, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.6, 2.1, 2.6, 1.6, 0.3, 0.4, 0.2, 0.2, 0.2, 0.2, 0.3, 0.4, 0.2, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2, 0.3, 0.5, 0.5]"
689,Ha Tinh,2019-10-18,109,3.0,"[2.18, 0.4, 1.4, 1.3, 1.3, 1.2, 1.1, 0.4, 0.2, 0.2, 0.5, 0.4, 2.0, 1.0, 2.1, 1.7, 0.7, 0.9, 0.2, 0.3, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.6, 2.1, 2.6, 1.6, 0.3, 0.4, 0.2, 0.2, 0.2, 0.2, 0.3, 0.4, 0.2, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2, 0.3, 0.5, 0.5, 0.4, 0.9, 0.8, 1.0, 1.4, 0.8, 1.0, 1.5, 0.8, 1.0, 1.2, 0.7, 1.4, 2.0, 1.0, 2.3, 1.4, 2.0, 1.6, 1.0, 0.6, 0.3, 0.3, 0.4]"
690,Ha Tinh,2019-10-19,109,4.0,"[0.4, 0.4, 0.6, 2.1, 2.6, 1.6, 0.3, 0.4, 0.2, 0.2, 0.2, 0.2, 0.3, 0.4, 0.2, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2, 0.3, 0.5, 0.5, 0.4, 0.9, 0.8, 1.0, 1.4, 0.8, 1.0, 1.5, 0.8, 1.0, 1.2, 0.7, 1.4, 2.0, 1.0, 2.3, 1.4, 2.0, 1.6, 1.0, 0.6, 0.3, 0.3, 0.4, 1.0, 0.5, 1.1, 1.2, 1.7, 2.0, 2.5, 3.1, 2.3, 2.9, 2.4, 3.3, 4.2, 2.8, 3.5, 3.0, 2.6, 1.7, 1.2, 0.5, 1.4, 0.7, 0.5, 0.6]"
691,Ha Tinh,2019-10-20,109,5.0,"[0.4, 0.9, 0.8, 1.0, 1.4, 0.8, 1.0, 1.5, 0.8, 1.0, 1.2, 0.7, 1.4, 2.0, 1.0, 2.3, 1.4, 2.0, 1.6, 1.0, 0.6, 0.3, 0.3, 0.4, 1.0, 0.5, 1.1, 1.2, 1.7, 2.0, 2.5, 3.1, 2.3, 2.9, 2.4, 3.3, 4.2, 2.8, 3.5, 3.0, 2.6, 1.7, 1.2, 0.5, 1.4, 0.7, 0.5, 0.6, 0.9, 0.6, 0.3, 0.2, 0.2, 0.2, 0.1, 0.1, 0.1, 0.5, 0.1, 0.2, 0.2, 0.9, 1.5, 0.8, 1.1, 0.3, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0]"
692,Ha Tinh,2019-10-21,109,6.0,"[1.0, 0.5, 1.1, 1.2, 1.7, 2.0, 2.5, 3.1, 2.3, 2.9, 2.4, 3.3, 4.2, 2.8, 3.5, 3.0, 2.6, 1.7, 1.2, 0.5, 1.4, 0.7, 0.5, 0.6, 0.9, 0.6, 0.3, 0.2, 0.2, 0.2, 0.1, 0.1, 0.1, 0.5, 0.1, 0.2, 0.2, 0.9, 1.5, 0.8, 1.1, 0.3, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.3, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
693,Ha Tinh,2019-10-22,109,7.0,"[0.9, 0.6, 0.3, 0.2, 0.2, 0.2, 0.1, 0.1, 0.1, 0.5, 0.1, 0.2, 0.2, 0.9, 1.5, 0.8, 1.1, 0.3, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.3, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
694,Ha Tinh,2019-09-09,110,-2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
695,Ha Tinh,2019-09-10,110,-1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
696,Ha Tinh,2019-09-11,110,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
697,Lao Cai,2019-09-09,111,-2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.1, 0.0, 0.0, 0.0, 0.0, 0.4, 1.9, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.3, 1.5, 0.7, 0.0, 4.4, 2.2, 0.0, 0.2, 0.2, 0.3, 0.2, 0.0, 0.0, 0.0, 0.1, 0.2, 0.2, 0.0, 0.0, 0.1, 0.5, 0.0, 0.0, 0.8, 0.0, 0.0, 1.1, 2.8]"
698,Lao Cai,2019-09-10,111,-1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.3, 1.5, 0.7, 0.0, 4.4, 2.2, 0.0, 0.2, 0.2, 0.3, 0.2, 0.0, 0.0, 0.0, 0.1, 0.2, 0.2, 0.0, 0.0, 0.1, 0.5, 0.0, 0.0, 0.8, 0.0, 0.0, 1.1, 2.8, 2.7, 1.1, 1.2, 2.89, 1.8, 3.18, 4.13, 1.7, 2.1, 1.5, 1.2, 1.9, 1.9, 3.1, 1.6, 1.3, 1.0, 2.18, 2.83, 1.49, 0.7, 0.6, 0.3, 0.3]"
699,Lao Cai,2019-09-11,111,0.0,"[4.4, 2.2, 0.0, 0.2, 0.2, 0.3, 0.2, 0.0, 0.0, 0.0, 0.1, 0.2, 0.2, 0.0, 0.0, 0.1, 0.5, 0.0, 0.0, 0.8, 0.0, 0.0, 1.1, 2.8, 2.7, 1.1, 1.2, 2.89, 1.8, 3.18, 4.13, 1.7, 2.1, 1.5, 1.2, 1.9, 1.9, 3.1, 1.6, 1.3, 1.0, 2.18, 2.83, 1.49, 0.7, 0.6, 0.3, 0.3, 0.4, 1.1, 1.0, 1.4, 1.0, 0.7, 0.5, 0.3, 0.1, 0.1, 0.2, 0.4, 1.1, 1.2, 0.7, 0.7, 0.6, 0.7, 1.2, 0.7, 0.4, 0.2, 0.1, 0.6]"
700,Ha Giang,2020-07-16,112,-2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
701,Ha Giang,2020-07-17,112,-1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0]"
702,Ha Giang,2020-07-18,112,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0]"
703,Ha Giang,2020-07-19,112,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 1.25, 1.73, 0.6, 2.03, 2.56, 0.5, 0.5]"
704,Ha Giang,2020-07-20,112,2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 1.25, 1.73, 0.6, 2.03, 2.56, 0.5, 0.5, 0.3, 0.2, 0.0, 0.0, 0.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.3, 0.5, 0.6, 0.9, 0.2, 1.1, 0.7, 0.3, 0.2, 0.1, 0.1, 0.1, 0.0, 0.0]"
